TSNE1,TSNE2
28.64306,28.96609
-7.8675604,33.567135
6.0010076,62.93925
66.03278,-4.900174
-1.8395534,48.829205
61.386612,-10.224318
1.0085465,49.701626
8.09462,-61.526016
-54.514187,15.331537
5.2473173,-56.452293
43.223545,19.181746
-16.438093,-14.71948
31.779976,5.7326636
-2.1839437,48.173656
-40.106956,-17.607475
-19.632671,-31.438341
-9.69447,-1.9040533
45.39052,23.203278
58.156258,-21.99252
5.9916954,-21.626564
63.481514,8.030873
-31.357473,31.727839
-33.158314,-21.451778
-21.710049,-9.856432
-16.60354,-14.841196
18.022995,-23.043877
-48.23749,22.91599
23.39488,-31.472017
25.414246,-34.280994
32.46479,9.136048
41.231106,19.608273
35.40127,12.80089
9.665938,21.313055
9.331461,-10.556403
-34.87127,-28.98933
-18.266506,-16.818647
33.351967,20.93784
-32.931194,-7.669698
9.643398,20.780283
-1.0277549,43.95531
4.2241964,-30.266438
30.462708,-23.67809
-49.611942,21.053175
-15.61766,-14.305268
45.841846,17.98922
61.932636,-15.787904
66.84112,10.259439
60.30157,-22.819197
63.31801,20.333618
63.368305,20.341581
-66.65904,1.5989189
42.59082,18.313717
54.745182,-27.295937
1.800505,56.258503
-3.7291648,42.953537
-7.0230875,-50.06379
64.80058,-8.572449
-6.361148,19.102512
-7.3607597,-54.330055
-32.619164,-22.098183
-42.021683,-26.91269
55.646145,22.904665
-7.626563,-21.86489
21.087528,-32.024246
-19.618906,-31.01614
16.455238,19.224329
59.220673,-18.380074
-10.724347,-7.418202
4.660401,-35.902626
15.208241,-64.21334
-2.558038,-27.491398
-0.9577807,52.398445
67.61268,-4.546674
-30.963474,36.396202
-20.495604,4.707791
-12.557205,17.307526
-9.485275,18.776518
-26.28881,41.73818
-6.4141607,-23.426744
-1.0359908,-58.124077
45.157112,16.038235
9.449567,20.872036
66.38962,16.350107
-44.976204,21.697443
0.20460981,-6.6205316
20.679676,-45.95922
3.897907,-16.443771
47.35649,19.935823
67.38845,4.21997
-0.8695699,1.0778166
5.0903435,-36.28622
1.5756444,-17.390945
6.565421,-55.791
-50.453903,29.188013
-2.9223616,1.7294904
36.83024,10.246902
59.71535,-19.54323
12.997396,13.226537
1.1900712,43.97897
8.116008,-12.434943
-7.280062,0.5168444
-27.213417,31.615078
19.322487,30.206894
-11.2019,-51.24306
60.34245,-19.799633
-20.625011,-29.704798
22.248896,36.027523
12.2071,19.846003
19.307053,37.88293
3.2282722,-62.062424
-11.098238,15.517682
-35.713257,-14.061575
